landmark_id,class,frame_id,x1,y1,x2,y2
landmark_4474,car,frame_734,678,727,728,758
landmark_4475,house,frame_734,1486,869,1919,1076
landmark_4476,house,frame_735,865,926,1399,1080
landmark_4477,house,frame_735,494,667,665,755
landmark_4478,house,frame_735,1060,777,1356,898
landmark_4479,car,frame_735,647,808,696,861
landmark_4480,house,frame_735,1516,723,1788,861
landmark_4481,car,frame_735,780,778,834,809
landmark_4482,car,frame_735,859,758,920,793
landmark_4483,house,frame_735,272,744,514,834
landmark_4484,car,frame_735,510,785,559,826
landmark_4485,car,frame_735,687,725,730,757
landmark_4486,house,frame_735,708,781,1005,904
landmark_4487,house,frame_735,0,818,356,958
landmark_4488,house,frame_735,1486,860,1920,1077
landmark_4489,house,frame_735,791,672,945,765
landmark_4490,house,frame_736,867,919,1403,1080
landmark_4491,house,frame_736,497,668,662,754
landmark_4492,house,frame_736,1503,718,1773,855
landmark_4493,car,frame_736,652,808,699,859
landmark_4494,house,frame_736,706,776,1007,903
landmark_4495,house,frame_736,1480,859,1919,1078
landmark_4496,house,frame_736,1064,777,1351,896
landmark_4497,house,frame_736,284,740,514,831
landmark_4498,car,frame_736,784,779,834,809
landmark_4499,car,frame_736,862,758,920,788
landmark_4500,car,frame_736,517,784,564,824
landmark_4501,house,frame_736,797,684,939,761
landmark_4502,car,frame_736,862,760,924,797
landmark_4503,house,frame_737,879,912,1388,1079
landmark_4504,house,frame_737,1499,719,1771,847
landmark_4505,house,frame_737,497,664,664,753
landmark_4506,car,frame_737,653,804,706,855
landmark_4507,car,frame_737,864,755,919,785
landmark_4508,house,frame_737,1067,777,1354,888
landmark_4509,house,frame_737,714,768,1003,898
landmark_4510,house,frame_737,284,736,523,826
landmark_4511,car,frame_737,512,784,563,823
landmark_4512,house,frame_737,477,882,863,1077
landmark_4513,house,frame_737,1473,849,1919,1080
landmark_4514,car,frame_737,791,780,838,805
landmark_4515,house,frame_737,2,817,358,952
landmark_4516,house,frame_737,792,671,947,762
landmark_4517,house,frame_738,878,906,1383,1080
landmark_4518,house,frame_738,499,662,667,752
landmark_4519,house,frame_738,1488,714,1756,840
landmark_4520,car,frame_738,659,803,707,850
landmark_4521,house,frame_738,479,871,861,1079
landmark_4522,house,frame_738,1064,775,1350,885
landmark_4523,house,frame_738,1468,840,1920,1080
landmark_4524,car,frame_738,860,753,916,783
landmark_4525,house,frame_738,295,733,520,823
landmark_4526,house,frame_738,712,770,1002,894
landmark_4527,car,frame_738,522,783,571,821
landmark_4528,car,frame_738,788,776,838,804
landmark_4529,house,frame_738,0,809,361,942
landmark_4530,house,frame_738,796,676,936,762
landmark_4531,house,frame_739,874,902,1385,1080
landmark_4532,house,frame_739,499,663,669,751
landmark_4533,car,frame_739,666,801,710,848
landmark_4534,house,frame_739,1476,712,1749,839
landmark_4535,car,frame_739,863,753,919,782
landmark_4536,house,frame_739,1059,770,1339,883
landmark_4537,house,frame_739,478,869,864,1079
landmark_4538,house,frame_739,300,734,523,822
landmark_4539,house,frame_739,718,769,1000,887
landmark_4540,car,frame_739,789,777,836,801
landmark_4541,car,frame_739,528,783,573,822
landmark_4542,house,frame_739,794,677,936,761
landmark_4543,house,frame_739,10,809,365,942
landmark_4544,house,frame_740,881,894,1382,1076
landmark_4545,house,frame_740,503,862,858,1078
landmark_4546,car,frame_740,667,799,714,845
landmark_4547,house,frame_740,1474,711,1744,842
landmark_4548,house,frame_740,724,768,1005,883
landmark_4549,house,frame_740,513,662,675,748
landmark_4550,house,frame_740,1062,763,1332,876
landmark_4551,car,frame_740,863,749,918,780
landmark_4552,house,frame_740,310,735,537,815
landmark_4553,house,frame_740,796,671,940,754
landmark_4554,house,frame_741,875,889,1371,1077
landmark_4555,house,frame_741,483,856,864,1078
landmark_4556,car,frame_741,668,793,714,839
landmark_4557,house,frame_741,1476,708,1734,840
landmark_4558,house,frame_741,510,659,675,747
landmark_4559,house,frame_741,727,764,998,877
landmark_4560,house,frame_741,327,726,540,817
landmark_4561,house,frame_741,1058,761,1329,867
landmark_4562,car,frame_741,864,744,918,778
landmark_4563,house,frame_741,798,671,939,752
landmark_4564,house,frame_742,886,881,1366,1075
landmark_4565,house,frame_742,523,850,863,1078
landmark_4566,car,frame_742,669,792,714,836
landmark_4567,house,frame_742,728,761,997,872
landmark_4568,house,frame_742,518,657,676,745
landmark_4569,house,frame_742,1058,760,1320,864
landmark_4570,house,frame_742,333,726,540,814
landmark_4571,house,frame_742,1490,706,1719,832
landmark_4572,car,frame_742,864,742,920,777
landmark_4573,house,frame_742,793,673,950,749
landmark_4574,house,frame_743,883,875,1358,1079
landmark_4575,house,frame_743,495,845,866,1077
landmark_4576,house,frame_743,730,755,998,866
landmark_4577,car,frame_743,671,791,716,835
landmark_4578,house,frame_743,335,723,545,812
landmark_4579,house,frame_743,520,658,672,744
landmark_4580,house,frame_743,1498,704,1718,823
landmark_4581,house,frame_743,1060,756,1317,860
landmark_4582,car,frame_743,865,742,920,776
landmark_4583,house,frame_743,798,672,948,749
landmark_4584,house,frame_744,879,873,1347,1080
landmark_4585,house,frame_744,508,838,867,1076
landmark_4586,house,frame_744,731,749,1003,861
landmark_4587,house,frame_744,522,658,673,743
landmark_4588,car,frame_744,676,788,719,835
landmark_4589,house,frame_744,1482,701,1707,832
landmark_4590,house,frame_744,1059,756,1315,859
landmark_4591,house,frame_744,340,726,546,806
landmark_4592,car,frame_744,866,741,917,775
landmark_4593,house,frame_744,798,672,948,746
landmark_4594,house,frame_745,521,838,871,1080
landmark_4595,house,frame_745,883,865,1332,1078
landmark_4596,house,frame_745,731,747,1000,856
landmark_4597,house,frame_745,1467,704,1701,827
landmark_4598,house,frame_745,1062,755,1306,856
landmark_4599,car,frame_745,678,787,721,830
landmark_4600,house,frame_745,527,655,676,744
landmark_4601,house,frame_745,354,725,547,806
landmark_4602,car,frame_745,547,767,586,802
landmark_4603,car,frame_745,866,740,918,774
landmark_4604,house,frame_745,801,670,949,744
landmark_4605,house,frame_746,520,835,873,1080
landmark_4606,house,frame_746,889,860,1334,1064
landmark_4607,house,frame_746,1461,699,1699,823
landmark_4608,car,frame_746,680,782,726,827
landmark_4609,house,frame_746,737,742,998,854
landmark_4610,house,frame_746,1057,752,1304,847
landmark_4611,house,frame_746,523,655,676,737
landmark_4612,car,frame_746,551,766,591,800
landmark_4613,house,frame_746,365,720,559,805
landmark_4614,house,frame_746,801,670,946,745
landmark_4615,house,frame_747,529,830,872,1072
landmark_4616,house,frame_747,889,855,1332,1053
landmark_4617,car,frame_747,683,782,729,826
landmark_4618,house,frame_747,1449,697,1685,815
landmark_4619,house,frame_747,1053,746,1296,849
landmark_4620,house,frame_747,536,654,680,733
landmark_4621,house,frame_747,743,754,998,851
landmark_4622,car,frame_747,550,760,598,798
landmark_4623,car,frame_747,866,739,916,773
landmark_4624,car,frame_747,868,736,925,770
landmark_4625,house,frame_747,368,721,550,801
landmark_4626,house,frame_747,801,669,950,741
landmark_4627,house,frame_748,547,828,875,1075
landmark_4628,house,frame_748,892,850,1325,1052
landmark_4629,house,frame_748,1466,695,1682,825
landmark_4630,car,frame_748,688,779,734,823
landmark_4631,house,frame_748,747,755,1001,849
landmark_4632,house,frame_748,538,653,686,732
landmark_4633,car,frame_748,867,736,920,768
landmark_4634,house,frame_748,1056,742,1298,838
landmark_4635,house,frame_748,363,720,564,801
landmark_4636,house,frame_748,808,669,943,739
landmark_4637,car,frame_748,561,758,605,793
landmark_4638,car,frame_748,706,708,744,739
landmark_4639,house,frame_749,542,818,877,1077
landmark_4640,house,frame_749,897,847,1321,1041
landmark_4641,car,frame_749,690,775,734,820
landmark_4642,house,frame_749,744,740,993,844
landmark_4643,house,frame_749,535,652,689,733
landmark_4644,house,frame_749,1053,743,1287,836
landmark_4645,house,frame_749,1446,695,1675,810
landmark_4646,house,frame_749,803,670,948,742
landmark_4647,house,frame_749,368,714,566,798
landmark_4648,car,frame_749,635,773,671,804
landmark_4649,house,frame_750,558,819,875,1071
landmark_4650,house,frame_750,895,842,1318,1033
landmark_4651,car,frame_750,692,773,734,814
landmark_4652,house,frame_750,743,732,998,839
landmark_4653,house,frame_750,1054,743,1290,834
landmark_4654,house,frame_750,1441,695,1661,818
landmark_4655,house,frame_750,540,653,686,730
landmark_4656,house,frame_750,807,665,952,741
landmark_4657,house,frame_750,360,715,576,795
landmark_4658,car,frame_750,638,771,674,802
landmark_4659,house,frame_751,559,815,881,1049
landmark_4660,house,frame_751,897,838,1315,1036
landmark_4661,car,frame_751,669,1043,768,1080
landmark_4662,car,frame_751,693,772,737,813
landmark_4663,house,frame_751,745,737,997,837
landmark_4664,house,frame_751,538,651,690,730
landmark_4665,house,frame_751,1054,738,1279,833
landmark_4666,house,frame_751,374,717,580,799
landmark_4667,house,frame_751,809,665,949,741
landmark_4668,house,frame_751,1434,696,1695,816
landmark_4669,house,frame_752,571,814,881,1040
landmark_4670,house,frame_752,897,831,1306,1022
landmark_4671,car,frame_752,666,1037,778,1080
landmark_4672,house,frame_752,545,651,691,730
landmark_4673,car,frame_752,694,769,737,809
landmark_4674,house,frame_752,749,730,995,830
landmark_4675,house,frame_752,373,714,595,793
landmark_4676,house,frame_752,806,667,948,740
landmark_4677,house,frame_752,1427,692,1641,794
landmark_4678,house,frame_752,1048,728,1282,827
landmark_4679,house,frame_753,569,808,882,1028
landmark_4680,house,frame_753,896,827,1304,1012
landmark_4681,car,frame_753,668,1023,784,1079
landmark_4682,house,frame_753,547,649,694,729
landmark_4683,car,frame_753,697,766,740,808
landmark_4684,house,frame_753,740,728,990,827
landmark_4685,house,frame_753,1050,720,1276,821
landmark_4686,house,frame_753,387,715,595,793
landmark_4687,house,frame_753,813,664,957,740
landmark_4688,house,frame_753,1422,693,1638,785
landmark_4689,house,frame_754,582,803,882,1020
landmark_4690,house,frame_754,895,825,1296,1002
landmark_4691,car,frame_754,671,1015,786,1077
landmark_4692,house,frame_754,749,731,989,829
landmark_4693,house,frame_754,547,651,691,726
landmark_4694,house,frame_754,1050,723,1289,823
landmark_4695,house,frame_754,812,663,956,741
landmark_4696,car,frame_754,703,764,741,806
landmark_4697,house,frame_755,587,804,885,1010
landmark_4698,house,frame_755,894,821,1293,1003
landmark_4699,car,frame_755,679,1005,790,1072
landmark_4700,house,frame_755,756,719,989,823
landmark_4701,house,frame_755,554,650,697,727
landmark_4702,car,frame_755,704,762,745,801
landmark_4703,house,frame_755,1054,717,1262,814
landmark_4704,house,frame_755,813,665,958,737
landmark_4705,house,frame_756,597,797,885,1001
landmark_4706,house,frame_756,903,815,1288,996
landmark_4707,car,frame_756,684,995,792,1061
landmark_4708,house,frame_756,1053,714,1262,812
landmark_4709,house,frame_756,747,723,985,822
landmark_4710,house,frame_756,553,648,696,726
landmark_4711,house,frame_756,814,660,958,734
landmark_4712,house,frame_756,0,839,307,1052
landmark_4713,house,frame_757,597,793,883,994
landmark_4714,house,frame_757,899,809,1284,985
landmark_4715,car,frame_757,688,988,799,1051
landmark_4716,house,frame_757,554,648,700,729
landmark_4717,house,frame_757,1400,680,1623,789
landmark_4718,house,frame_757,1049,716,1268,810
landmark_4719,house,frame_757,0,819,324,1051
landmark_4720,house,frame_757,754,733,989,814
landmark_4721,house,frame_757,812,661,953,737
landmark_4722,house,frame_758,608,793,885,984
landmark_4723,house,frame_758,910,805,1278,979
landmark_4724,car,frame_758,693,984,800,1041
landmark_4725,house,frame_758,561,647,706,727
landmark_4726,house,frame_758,1398,674,1619,792
landmark_4727,house,frame_758,0,834,323,1046
landmark_4728,house,frame_758,758,732,984,810
landmark_4729,house,frame_758,815,663,953,735
landmark_4730,house,frame_758,1045,719,1270,806
landmark_4731,house,frame_759,607,789,888,970
landmark_4732,house,frame_759,908,805,1277,972
landmark_4733,car,frame_759,698,975,803,1035
landmark_4734,house,frame_759,17,833,344,1029
landmark_4735,house,frame_759,562,647,704,725
landmark_4736,house,frame_759,1039,712,1255,804
landmark_4737,house,frame_759,759,733,984,805
landmark_4738,house,frame_759,813,661,952,733
landmark_4739,car,frame_759,1072,1045,1118,1080
landmark_4740,house,frame_760,608,789,888,962
landmark_4741,house,frame_760,903,799,1272,960
landmark_4742,car,frame_760,697,967,807,1027
landmark_4743,house,frame_760,563,644,710,722
landmark_4744,house,frame_760,757,727,987,806
landmark_4745,car,frame_760,370,890,431,939
landmark_4746,house,frame_760,813,658,956,732
landmark_4747,house,frame_760,1040,712,1260,799
landmark_4748,house,frame_760,5,822,350,1023
landmark_4749,house,frame_761,622,788,889,959
landmark_4750,house,frame_761,898,798,1263,956
landmark_4751,car,frame_761,704,961,805,1016
landmark_4752,house,frame_761,760,726,983,804
landmark_4753,house,frame_761,0,813,363,1019
landmark_4754,house,frame_761,816,658,958,729
landmark_4755,house,frame_761,564,647,702,721
landmark_4756,house,frame_761,1039,711,1253,796
landmark_4757,car,frame_761,383,885,440,932
landmark_4758,car,frame_761,715,750,758,789
landmark_4759,car,frame_761,1072,1024,1111,1064
landmark_4760,house,frame_762,896,797,1260,951
landmark_4761,house,frame_762,626,784,889,949
landmark_4762,car,frame_762,710,951,808,1010
landmark_4763,house,frame_762,0,803,379,1009
landmark_4764,house,frame_762,814,655,955,729
landmark_4765,house,frame_762,764,726,983,800
landmark_4766,house,frame_762,562,647,696,722
landmark_4767,house,frame_762,1043,711,1248,792
landmark_4768,house,frame_763,635,781,892,941
landmark_4769,house,frame_763,899,792,1261,946
landmark_4770,car,frame_763,710,944,815,1003
landmark_4771,house,frame_763,0,801,385,1009
landmark_4772,house,frame_763,563,644,708,714
landmark_4773,house,frame_763,769,717,981,797
landmark_4774,house,frame_763,812,653,961,729
landmark_4775,house,frame_764,636,776,894,944
landmark_4776,house,frame_764,906,793,1242,935
landmark_4777,car,frame_764,717,941,817,997
landmark_4778,house,frame_764,0,800,386,990
landmark_4779,house,frame_764,565,642,705,718
landmark_4780,house,frame_764,773,715,983,795
landmark_4781,house,frame_764,813,651,960,729
landmark_4782,house,frame_764,1043,707,1245,789
landmark_4783,house,frame_765,645,771,896,938
landmark_4784,car,frame_765,718,935,819,990
landmark_4785,house,frame_765,907,793,1250,932
landmark_4786,house,frame_765,116,801,380,980
landmark_4787,house,frame_765,565,641,725,709
landmark_4788,house,frame_765,1044,704,1248,789
landmark_4789,house,frame_765,771,710,980,789
landmark_4790,house,frame_765,814,654,960,723
landmark_4791,house,frame_766,648,769,892,930
landmark_4792,house,frame_766,904,787,1230,924
landmark_4793,car,frame_766,722,926,818,982
landmark_4794,car,frame_766,1057,983,1098,1021
landmark_4795,house,frame_766,136,800,388,961
landmark_4796,car,frame_766,419,862,477,913
landmark_4797,house,frame_766,817,652,957,723
landmark_4798,house,frame_766,768,712,984,788
landmark_4799,house,frame_766,549,644,717,714
landmark_4800,house,frame_767,647,771,893,928
landmark_4801,house,frame_767,905,782,1232,914
landmark_4802,car,frame_767,729,920,820,975
landmark_4803,car,frame_767,1057,977,1097,1014
landmark_4804,car,frame_767,431,864,488,909
landmark_4805,house,frame_767,565,642,715,707
landmark_4806,house,frame_767,822,651,942,723
landmark_4807,house,frame_767,109,794,397,953
landmark_4808,house,frame_767,763,711,986,786
landmark_4809,house,frame_768,649,765,896,919
landmark_4810,house,frame_768,912,781,1225,907
landmark_4811,car,frame_768,732,919,824,971
landmark_4812,car,frame_768,1055,972,1094,1006
landmark_4813,house,frame_768,566,640,726,710
landmark_4814,house,frame_768,827,652,937,721
landmark_4815,house,frame_769,910,778,1198,902
landmark_4816,house,frame_769,639,758,897,913
landmark_4817,car,frame_769,733,912,826,963
landmark_4818,house,frame_769,571,637,727,708
landmark_4819,car,frame_769,427,851,496,897
landmark_4820,house,frame_769,825,650,953,720
landmark_4821,car,frame_769,846,1043,907,1080
landmark_4822,house,frame_770,907,777,1182,901
landmark_4823,house,frame_770,646,758,892,911
landmark_4824,car,frame_770,738,900,826,958
landmark_4825,car,frame_770,848,1029,910,1080
landmark_4826,house,frame_770,575,633,727,707
landmark_4827,house,frame_770,828,649,940,718
landmark_4828,car,frame_770,439,846,503,891
landmark_4829,car,frame_770,1055,959,1094,994
landmark_4830,house,frame_771,656,756,898,906
landmark_4831,car,frame_771,737,898,829,952
landmark_4832,house,frame_771,907,774,1196,899
landmark_4833,car,frame_771,852,1022,915,1080
landmark_4834,house,frame_771,830,654,947,719
landmark_4835,house,frame_771,574,637,729,709
landmark_4836,car,frame_771,446,844,507,887
landmark_4837,house,frame_772,660,755,899,902
landmark_4838,car,frame_772,744,893,833,946
landmark_4839,house,frame_772,907,774,1185,897
landmark_4840,car,frame_772,858,1011,915,1078
landmark_4841,house,frame_772,828,647,944,717
landmark_4842,car,frame_772,455,834,515,887
landmark_4843,house,frame_772,577,638,731,709
landmark_4844,house,frame_773,669,751,900,895
landmark_4845,car,frame_773,746,888,832,939
landmark_4846,house,frame_773,905,771,1169,887
landmark_4847,car,frame_773,860,999,915,1076
landmark_4848,house,frame_773,587,633,740,706
landmark_4849,house,frame_773,830,640,949,715
landmark_4850,house,frame_774,670,754,903,890
landmark_4851,car,frame_774,747,885,833,935
landmark_4852,house,frame_774,909,771,1150,876
landmark_4853,car,frame_774,859,993,923,1071
landmark_4854,car,frame_774,732,725,782,765
landmark_4855,house,frame_774,829,643,960,714
landmark_4856,house,frame_774,598,631,737,704
landmark_4857,house,frame_775,669,750,903,886
landmark_4858,car,frame_775,751,879,833,925
landmark_4859,house,frame_775,914,765,1154,883
landmark_4860,car,frame_775,861,981,917,1064
landmark_4861,house,frame_775,832,636,957,713
landmark_4862,house,frame_775,596,632,738,703
landmark_4863,house,frame_776,673,747,906,882
landmark_4864,car,frame_776,760,875,837,923
landmark_4865,house,frame_776,914,763,1152,872
landmark_4866,car,frame_776,862,975,918,1045
landmark_4867,house,frame_776,830,637,955,711
landmark_4868,house,frame_776,600,628,750,705
landmark_4869,car,frame_776,831,975,907,1048
landmark_4870,house,frame_777,679,747,905,879
landmark_4871,house,frame_777,912,757,1135,865
landmark_4872,car,frame_777,760,868,840,918
landmark_4873,car,frame_777,858,969,922,1040
landmark_4874,house,frame_777,829,637,956,711
landmark_4875,car,frame_777,839,973,908,1042
landmark_4876,house,frame_777,603,625,765,701
landmark_4877,house,frame_778,680,742,910,873
landmark_4878,car,frame_778,762,863,841,910
landmark_4879,car,frame_778,863,960,922,1030
landmark_4880,house,frame_778,920,758,1173,870
landmark_4881,house,frame_778,831,639,955,709
landmark_4882,house,frame_778,599,628,736,710
landmark_4883,car,frame_778,839,955,916,1033
landmark_4884,house,frame_779,689,738,908,873
landmark_4885,car,frame_779,764,861,843,907
landmark_4886,house,frame_779,914,755,1178,870
landmark_4887,car,frame_779,868,957,921,1021
landmark_4888,house,frame_779,830,638,956,710
landmark_4889,car,frame_779,835,960,907,1024
landmark_4890,house,frame_780,694,738,905,869
landmark_4891,car,frame_780,765,856,843,901
landmark_4892,house,frame_780,910,751,1130,856
landmark_4893,car,frame_780,862,949,924,1015
landmark_4894,house,frame_780,832,638,956,705
landmark_4895,house,frame_781,700,737,906,863
landmark_4896,car,frame_781,763,850,845,900
landmark_4897,house,frame_781,912,747,1164,855
landmark_4898,car,frame_781,867,939,926,1004
landmark_4899,house,frame_781,836,643,952,704
landmark_4900,house,frame_782,700,738,906,858
landmark_4901,house,frame_782,910,745,1164,853
landmark_4902,car,frame_782,767,848,845,893
landmark_4903,car,frame_782,864,930,922,997
landmark_4904,house,frame_782,833,638,954,699
landmark_4905,house,frame_783,702,735,908,855
landmark_4906,house,frame_783,911,745,1158,851
landmark_4907,car,frame_783,771,847,846,889
landmark_4908,car,frame_783,867,930,924,986
landmark_4909,house,frame_783,833,639,956,702
landmark_4910,house,frame_784,707,732,909,848
landmark_4911,house,frame_784,913,742,1143,842
landmark_4912,car,frame_784,769,843,847,885
landmark_4913,car,frame_784,864,926,925,978
landmark_4914,house,frame_784,835,634,947,701
landmark_4915,house,frame_784,954,883,1369,1080
landmark_4916,house,frame_785,708,729,910,838
landmark_4917,house,frame_785,916,736,1144,841
landmark_4918,car,frame_785,775,837,852,881
landmark_4919,house,frame_785,953,866,1419,1080
landmark_4920,car,frame_785,868,923,924,971
landmark_4921,house,frame_785,833,633,957,700
landmark_4922,house,frame_786,706,728,910,839
landmark_4923,house,frame_786,919,737,1137,836
landmark_4924,house,frame_786,951,863,1400,1080
landmark_4925,car,frame_786,783,835,852,875
landmark_4926,car,frame_786,874,913,923,963
landmark_4927,house,frame_786,832,639,954,702
landmark_4928,house,frame_787,953,847,1367,1079
landmark_4929,house,frame_787,934,735,1144,833
landmark_4930,house,frame_787,706,726,910,838
landmark_4931,car,frame_787,875,910,925,955
landmark_4932,car,frame_787,786,829,844,865
landmark_4933,house,frame_787,833,635,959,702
landmark_4934,house,frame_788,954,832,1343,1079
landmark_4935,house,frame_788,921,733,1135,828
landmark_4936,house,frame_788,672,719,910,843
landmark_4937,car,frame_788,953,886,996,928
landmark_4938,house,frame_789,952,833,1319,1080
landmark_4939,house,frame_789,928,731,1139,826
landmark_4940,house,frame_789,665,720,912,841
landmark_4941,house,frame_790,953,829,1314,1077
landmark_4942,house,frame_790,919,730,1130,820
landmark_4943,house,frame_790,682,723,910,838
landmark_4944,car,frame_790,951,878,996,916
landmark_4945,house,frame_791,954,809,1323,1071
landmark_4946,house,frame_791,694,720,911,840
landmark_4947,house,frame_791,919,730,1135,822
landmark_4948,house,frame_792,692,718,911,832
landmark_4949,house,frame_792,955,827,1303,1068
landmark_4950,house,frame_792,922,728,1147,821
landmark_4951,house,frame_793,952,816,1292,1048
landmark_4952,house,frame_793,712,718,913,829
landmark_4953,house,frame_793,929,727,1157,818
landmark_4954,house,frame_793,669,606,804,678
landmark_4955,house,frame_794,950,806,1278,1037
landmark_4956,house,frame_794,725,712,913,820
landmark_4957,house,frame_795,954,798,1269,1022
landmark_4958,house,frame_795,720,715,915,818
landmark_4959,house,frame_795,923,723,1110,809
landmark_4960,house,frame_796,951,796,1276,1012
landmark_4961,house,frame_796,923,719,1105,808
landmark_4962,house,frame_796,723,714,916,818
landmark_4963,house,frame_797,949,821,1264,1010
landmark_4964,house,frame_797,719,713,919,820
landmark_4965,house,frame_798,951,784,1266,1003
landmark_4966,house,frame_798,760,709,923,812
landmark_4967,house,frame_798,844,623,953,683
landmark_4968,house,frame_799,951,802,1288,998
landmark_4969,house,frame_799,932,715,1106,796
landmark_4970,car,frame_799,927,758,966,791
landmark_4971,house,frame_799,842,624,946,682
landmark_4972,house,frame_800,948,800,1265,985
landmark_4973,house,frame_800,844,625,945,681
landmark_4974,house,frame_801,946,800,1250,978
landmark_4975,house,frame_802,943,798,1250,974
landmark_4976,house,frame_803,941,799,1224,972
landmark_4977,house,frame_804,930,791,1227,967
landmark_4978,house,frame_806,929,813,1249,970
landmark_4979,house,frame_806,839,622,943,682
landmark_4980,house,frame_807,931,804,1195,976
landmark_4981,house,frame_807,836,621,948,683
landmark_4982,house,frame_808,940,792,1222,985
landmark_4983,house,frame_808,751,706,911,803
landmark_4984,house,frame_808,841,622,952,682
landmark_4985,house,frame_809,935,778,1226,990
landmark_4986,house,frame_809,749,706,911,813
landmark_4987,house,frame_809,838,617,951,682
landmark_4988,house,frame_810,936,788,1231,998
landmark_4989,house,frame_810,743,711,912,810
landmark_4990,house,frame_810,838,622,947,682
landmark_4991,car,frame_810,920,756,959,791
landmark_4992,house,frame_811,933,782,1217,1008
landmark_4993,house,frame_811,719,712,909,814
landmark_4994,house,frame_812,936,826,1240,1010
landmark_4995,house,frame_812,731,714,908,818
landmark_4996,house,frame_813,933,793,1223,1018
landmark_4997,house,frame_813,715,712,907,816
landmark_4998,house,frame_814,938,799,1224,1025
landmark_4999,house,frame_814,708,714,903,819
landmark_5000,house,frame_814,908,725,1115,811
landmark_5001,house,frame_815,941,798,1234,1032
landmark_5002,house,frame_815,693,714,903,825
landmark_5003,house,frame_815,909,726,1100,813
landmark_5004,house,frame_816,943,796,1236,1050
landmark_5005,house,frame_816,690,715,904,822
landmark_5006,house,frame_816,909,726,1124,820
landmark_5007,house,frame_817,941,805,1256,1064
landmark_5008,house,frame_817,685,719,903,831
landmark_5009,house,frame_817,912,727,1129,819
landmark_5010,house,frame_818,943,798,1265,1069
landmark_5011,house,frame_818,700,716,900,836
landmark_5012,house,frame_818,907,730,1140,819
landmark_5013,house,frame_819,940,808,1282,1076
landmark_5014,house,frame_819,906,731,1117,819
landmark_5015,house,frame_819,650,718,899,838
landmark_5016,car,frame_819,937,878,980,914
landmark_5017,house,frame_820,941,811,1280,1079
landmark_5018,house,frame_820,913,734,1102,825
landmark_5019,house,frame_820,680,717,900,845
landmark_5020,car,frame_820,859,896,911,941
landmark_5021,house,frame_821,938,818,1323,1078
landmark_5022,house,frame_821,917,737,1110,827
landmark_5023,house,frame_821,709,722,900,839
landmark_5024,car,frame_821,789,830,841,865
landmark_5025,car,frame_821,857,902,912,952
landmark_5026,house,frame_821,830,636,950,699
landmark_5027,house,frame_822,916,739,1107,834
landmark_5028,house,frame_822,936,824,1334,1078
landmark_5029,house,frame_822,702,724,899,845
landmark_5030,car,frame_822,853,909,910,955
landmark_5031,car,frame_822,789,832,843,870
landmark_5032,house,frame_822,828,636,952,702
landmark_5033,house,frame_823,912,738,1108,837
landmark_5034,car,frame_823,772,835,843,878
landmark_5035,house,frame_823,696,726,900,837
landmark_5036,house,frame_823,930,833,1317,1080
landmark_5037,house,frame_823,831,628,953,700
landmark_5038,car,frame_823,859,912,909,958
landmark_5039,house,frame_824,697,728,901,838
landmark_5040,house,frame_824,911,742,1098,840
landmark_5041,car,frame_824,764,836,839,881
landmark_5042,car,frame_824,854,921,907,974
landmark_5043,house,frame_824,829,635,952,702
landmark_5044,house,frame_824,936,869,1377,1080
landmark_5045,house,frame_825,693,730,903,852
landmark_5046,house,frame_825,908,746,1124,847
landmark_5047,car,frame_825,763,841,836,885
landmark_5048,car,frame_825,849,924,907,981
landmark_5049,house,frame_825,830,634,950,700
landmark_5050,house,frame_826,697,735,897,856
landmark_5051,house,frame_826,904,746,1115,851
landmark_5052,car,frame_826,854,930,906,983
landmark_5053,car,frame_826,762,845,837,888
landmark_5054,car,frame_826,835,927,907,985
landmark_5055,house,frame_826,828,632,955,701
landmark_5056,car,frame_826,940,928,977,965
landmark_5057,house,frame_827,692,737,896,859
landmark_5058,house,frame_827,909,750,1093,848
landmark_5059,car,frame_827,758,849,837,898
landmark_5060,car,frame_827,855,934,905,996
landmark_5061,house,frame_827,828,630,952,702
landmark_5062,house,frame_827,600,624,740,708
landmark_5063,house,frame_828,684,734,897,859
landmark_5064,car,frame_828,757,850,836,900
landmark_5065,car,frame_828,849,936,907,1005
landmark_5066,house,frame_828,907,754,1106,851
landmark_5067,car,frame_828,827,931,905,1006
landmark_5068,house,frame_828,830,633,953,703
landmark_5069,house,frame_828,602,626,738,706
landmark_5070,house,frame_829,677,736,896,863
landmark_5071,car,frame_829,754,855,829,901
landmark_5072,car,frame_829,847,948,903,1014
landmark_5073,house,frame_829,908,754,1106,856
landmark_5074,car,frame_829,829,946,904,1016
landmark_5075,house,frame_829,605,623,760,699
landmark_5076,house,frame_829,817,644,967,706
landmark_5077,car,frame_829,815,955,895,1019
landmark_5078,car,frame_829,911,805,952,841
landmark_5079,house,frame_830,673,738,895,872
landmark_5080,car,frame_830,751,861,830,906
landmark_5081,car,frame_830,848,954,902,1022
landmark_5082,house,frame_830,900,756,1120,858
landmark_5083,car,frame_830,824,953,904,1022
landmark_5084,car,frame_830,814,960,885,1024
landmark_5085,house,frame_830,601,631,743,703
landmark_5086,house,frame_830,830,645,954,705
landmark_5087,car,frame_830,937,954,977,999
landmark_5088,car,frame_830,912,808,953,845
landmark_5089,house,frame_831,666,744,893,877
landmark_5090,car,frame_831,749,865,829,912
